ID,ILLUM,HUMID,CO2,SOUND,TEMP,RYTHM
1926,385.93,59.69,454.66,24.9,16.95,72.39
1931,330.26,69.38,503.78,26.64,18.78,68.5
1936,404.36,64.86,497.03,30.29,20.18,72.98
1966,297.2,62.83,534.6,30.28,18.22,79.32
1968,399.59,61.58,517.72,37.32,19.46,91.62
1990,429.87,64.72,561.14,36.35,20.82,86.22
1992,453.33,67.95,492.72,30.63,20.26,85.16
1998,487.66,65.81,552.59,23.52,21.05,83.87
1999,551.99,66.1,491.06,28.44,18.5,83.35
2009,322.79,60.96,479.95,36.67,20.69,86.58
2011,315.79,63.59,537.33,43.74,20.99,79.93
2024,467.8,51.86,464.63,35.32,18.2,85.65
2029,430.08,62.26,534.21,23.9,21.31,86.42
2044,635.64,63.74,490.52,32.19,18.29,78.7
2045,394.17,61.05,473.96,29.13,19.57,87.81
2052,450.45,63.4,428.39,15.77,18.96,66.84
2068,442.99,61.34,507.72,32.2,22.01,95.08
2070,409.43,65.64,533.92,25.27,19.6,88.69
2076,353.09,68.13,463.39,27.75,19.91,81.0
2082,559.49,63.29,459.57,25.0,19.76,67.09
2090,582.86,72.61,509.77,33.92,19.73,79.75
2091,459.4,66.26,506.39,26.36,22.65,85.42
2100,390.29,67.92,486.46,24.15,18.94,76.52
2113,580.5,62.82,510.92,20.68,23.79,86.82
2134,538.41,59.58,450.7,25.31,22.12,87.53
2135,265.12,68.81,426.82,31.84,17.87,79.96
2176,372.5,68.4,595.86,17.11,22.31,81.29
2178,420.21,64.38,453.01,27.43,21.33,85.94
2189,504.94,62.94,434.2,33.97,20.47,68.57
2203,450.5,62.47,582.89,31.36,21.52,86.43
2217,477.72,60.53,499.7,34.88,19.58,79.89
2249,451.8,71.37,545.55,30.41,22.07,78.32
2271,455.65,68.41,458.05,30.72,20.87,81.99
2274,441.22,68.35,473.8,23.7,18.1,70.7
2275,399.78,81.59,468.7,19.49,18.89,76.72
2320,345.48,56.06,496.89,23.13,19.21,78.43
2331,458.37,67.42,526.49,41.84,20.47,88.79
2336,473.87,69.99,501.02,21.32,20.01,71.72
2339,365.6,77.08,476.78,13.07,22.48,83.3
2349,697.13,66.9,553.54,26.57,20.72,80.59
2368,381.63,69.83,476.8,19.36,20.16,82.68
2372,550.96,61.63,442.98,26.99,22.21,81.22
2376,435.56,63.13,484.23,41.05,21.04,77.64
2380,468.95,65.94,519.22,32.32,20.64,77.81
2385,462.62,73.34,438.22,21.45,18.63,76.2
2399,534.84,68.68,507.3,29.57,16.48,73.11
2433,499.16,66.06,436.91,36.93,19.17,69.56
2459,530.77,67.11,568.09,25.39,20.25,83.62
2497,438.34,77.97,561.2,23.36,17.38,80.37
2512,398.95,65.6,526.43,36.11,18.96,85.97
2535,419.58,72.86,535.84,32.31,19.78,87.36
2559,520.64,66.16,454.93,43.45,18.14,74.89
2560,441.35,69.05,510.46,29.8,19.99,82.38
2580,443.97,64.91,431.58,33.02,21.87,77.66
2597,412.12,64.37,586.75,30.18,21.59,82.09
2654,545.28,58.93,493.01,34.4,23.47,89.17
2667,431.99,69.41,480.66,24.76,21.05,76.09
2687,439.06,72.26,576.22,24.67,20.58,80.91
2701,247.61,62.09,488.8,33.75,21.88,81.62
2707,305.49,67.93,541.16,29.74,18.87,84.45
2731,335.18,63.55,536.02,24.94,21.71,73.9
2750,589.87,55.25,521.52,27.22,21.23,73.67
2763,233.14,62.78,511.48,39.29,20.54,82.83
2766,464.87,59.97,529.73,33.5,15.07,76.74
2767,446.4,67.37,469.41,18.25,22.62,82.94
2769,495.97,71.16,572.84,39.3,18.21,83.36
2780,315.91,69.09,532.59,36.06,21.55,85.43
2784,432.08,65.61,481.37,34.97,18.4,77.83
2797,481.45,71.2,439.71,27.6,19.9,88.8
2798,376.99,68.34,493.06,19.04,23.5,76.05
2801,438.07,68.4,466.4,34.23,18.34,75.73
2803,482.07,69.69,477.13,41.24,19.69,79.86
2809,518.7,60.06,540.52,38.25,22.14,85.89
2843,309.63,74.5,563.05,30.35,18.11,80.28
2854,547.4,65.29,456.05,43.22,20.72,88.56
2860,452.09,60.45,466.51,32.9,23.58,84.55
2881,575.17,64.81,504.97,26.47,21.36,87.02
2905,459.87,68.03,519.93,26.39,21.32,75.37
2907,504.99,60.32,441.71,36.58,20.14,87.21
2908,541.95,70.16,548.37,22.72,23.0,76.48
2975,480.66,65.52,485.29,37.59,20.74,84.04
2983,416.35,65.33,544.59,27.64,21.03,67.5
2991,506.57,62.26,546.08,25.99,19.14,82.05
2997,425.44,67.65,449.24,31.56,17.87,70.79
3005,361.58,73.39,571.26,26.72,19.18,90.78
3009,522.9,70.47,537.02,34.28,18.13,73.43
3013,374.03,64.58,520.26,36.04,19.16,71.2
3024,455.22,64.08,530.05,30.32,19.67,74.0
3025,560.83,72.37,490.63,32.29,20.04,80.39
3029,304.71,68.11,542.95,26.31,21.22,82.43
3030,303.28,72.61,603.89,32.15,17.77,76.05
3034,411.47,73.7,481.67,26.56,17.76,81.0
3041,461.9,71.75,529.0,21.1,18.73,69.84
3068,364.25,64.92,513.41,29.38,20.06,83.87
3073,536.31,72.41,535.35,31.68,18.25,86.45
3095,306.31,63.44,535.23,37.14,20.8,98.71
3126,369.93,62.27,475.67,32.73,19.82,72.88
3128,413.78,62.75,466.44,37.86,18.28,74.68
3132,348.83,71.36,537.68,27.46,18.21,82.21
3147,458.65,62.08,505.76,29.19,18.53,77.28
3163,339.13,63.84,530.52,20.9,18.89,77.6
3167,399.77,63.37,456.36,36.3,20.69,68.64
3180,426.45,65.83,505.86,31.63,18.05,63.54
22,456.97,73.48,511.35,35.33,20.55,82.43
30,439.48,70.46,472.67,28.49,18.93,78.54
35,513.79,56.27,499.01,46.07,17.65,79.68
51,477.2,62.36,525.99,34.01,19.73,76.21
67,455.2,62.82,532.46,27.05,18.41,83.96
69,432.08,68.46,435.03,14.32,21.56,88.57
74,284.22,58.57,447.79,33.22,19.02,79.73
77,421.79,65.61,539.19,16.71,19.67,75.88
164,295.82,72.85,520.92,32.25,21.38,88.59
172,421.33,70.57,511.97,26.02,21.09,86.89
181,454.14,62.85,462.91,34.62,19.72,80.54
182,385.21,59.98,462.61,29.16,20.51,76.33
184,517.15,74.85,438.27,22.63,20.52,59.29
212,473.44,66.24,437.47,29.78,18.61,73.2
220,388.35,67.32,435.41,24.54,21.15,69.8
221,431.69,67.29,502.6,38.18,16.29,67.35
232,445.46,62.08,465.2,44.18,20.29,70.36
239,385.85,69.76,500.56,29.11,20.75,76.15
290,535.36,66.79,482.74,22.07,20.16,88.39
300,302.46,64.91,552.02,18.34,21.37,72.33
310,457.64,61.79,474.31,36.85,20.55,84.79
319,374.18,64.22,539.22,34.97,19.86,74.83
334,523.09,59.95,458.98,30.79,22.55,83.77
344,416.07,67.15,473.0,40.96,19.83,81.63
350,302.77,75.93,552.08,16.85,21.55,83.2
351,314.33,62.63,466.34,21.02,22.24,66.49
371,523.92,65.88,485.7,25.06,20.06,79.63
386,359.94,68.16,551.78,31.3,17.36,82.73
392,580.31,67.47,445.47,25.66,19.33,86.83
397,471.64,69.46,506.27,34.67,20.25,83.09
399,559.8,70.91,519.04,34.48,19.7,82.96
403,525.44,74.52,489.2,17.88,17.28,72.03
417,449.98,61.22,430.23,38.55,22.96,86.18
451,382.63,77.34,582.46,16.76,18.66,86.62
460,347.49,67.36,466.72,28.63,21.2,66.71
462,555.65,67.96,476.73,27.12,20.55,81.75
472,395.39,69.93,494.77,27.08,21.11,78.16
484,578.23,63.76,428.22,26.79,20.9,84.71
487,506.51,62.05,499.52,23.3,20.77,75.5
501,610.8,69.76,525.59,32.46,19.81,91.45
515,496.03,63.68,440.02,30.93,21.05,80.02
550,436.98,62.94,569.69,39.76,19.07,86.82
562,533.3,75.24,550.25,30.37,18.36,91.31
564,430.39,80.28,517.75,24.65,17.79,78.05
566,358.52,62.96,561.01,39.69,21.32,82.03
600,547.83,64.42,509.62,32.26,18.65,82.67
610,540.74,74.01,549.38,25.53,18.61,83.18
622,497.97,71.76,543.16,37.47,19.14,91.37
626,419.9,74.17,514.66,23.95,17.84,77.64
647,510.88,71.26,485.05,29.57,18.75,85.48
663,352.92,66.36,523.19,36.8,17.89,80.66
698,517.59,73.69,485.79,36.22,16.83,84.49
722,483.61,63.79,507.22,25.79,19.4,74.31
724,213.37,77.13,459.77,30.19,22.2,64.97
734,314.91,64.44,535.14,38.34,20.64,96.91
745,383.99,63.65,535.27,28.67,18.11,71.89
753,641.32,65.93,457.06,40.53,18.56,87.73
757,411.42,64.31,475.35,25.57,21.36,79.2
767,424.27,58.03,509.0,22.47,20.06,77.96
773,492.49,61.9,457.93,41.63,22.1,78.14
791,532.18,64.52,492.19,30.55,19.67,87.8
792,534.61,65.48,504.52,32.39,19.84,80.47
797,443.95,68.62,511.78,26.62,20.37,66.74
816,465.09,59.48,461.92,42.43,19.66,78.01
821,419.74,62.24,517.89,33.64,21.75,87.79
834,377.61,71.59,558.49,32.0,20.55,78.86
840,417.37,70.98,528.17,32.27,19.89,87.88
850,491.56,72.97,424.36,12.9,21.17,69.83
870,237.95,54.69,456.61,37.33,20.4,72.82
878,530.18,67.29,495.95,25.5,18.88,71.06
897,619.22,70.55,456.73,37.55,17.94,77.23
898,433.04,59.75,512.28,27.47,20.53,81.49
917,538.69,65.65,443.84,34.73,20.4,88.57
936,318.58,61.44,464.87,33.27,19.47,74.24
951,467.41,61.92,435.8,28.77,21.73,80.77
968,615.01,66.9,458.88,31.63,19.64,75.38
973,430.56,68.23,504.99,23.89,19.11,77.16
977,375.32,59.61,437.07,20.35,20.63,73.17
984,425.51,56.71,464.19,38.18,21.11,73.8
990,535.73,63.33,506.44,34.78,21.89,88.93
996,310.08,65.39,518.79,38.9,20.52,88.8
998,392.34,66.44,506.86,42.42,18.91,73.69
1015,655.04,62.72,496.03,24.31,21.0,77.45
1020,371.32,66.23,437.8,29.78,19.34,81.33
1050,411.35,71.73,478.69,29.1,21.08,88.15
1058,466.65,74.91,537.24,17.46,20.04,80.0
1059,476.59,64.44,571.12,28.67,21.7,84.24
1080,501.61,64.93,563.38,34.76,19.81,78.8
1082,407.77,69.94,527.8,25.83,20.81,84.17
1086,522.01,75.69,566.1,24.34,18.66,74.17
1089,392.26,65.03,525.45,32.46,20.54,77.45
1104,486.56,64.58,612.48,37.99,19.45,80.07
1129,259.17,58.08,486.64,28.73,22.35,72.16
1133,444.73,80.33,504.01,20.47,20.91,78.05
1146,374.32,67.55,482.19,27.21,21.34,85.75
1152,355.26,69.09,558.24,23.69,21.49,85.31
1166,396.77,63.38,478.84,35.0,18.14,72.0
1182,427.66,72.53,515.73,37.22,19.17,79.17
1184,402.38,76.13,530.43,34.09,19.33,76.09
1190,530.14,63.36,557.28,35.07,23.66,95.09
1202,542.36,67.32,486.29,29.58,18.24,92.98
1234,561.37,75.33,511.68,35.09,18.25,81.44
1254,412.38,64.45,452.45,44.23,18.55,80.16
1259,418.01,63.47,510.44,35.02,22.06,70.81
1263,563.14,65.59,548.19,24.9,22.62,87.0
1274,461.65,69.49,596.13,27.14,17.76,68.71
1297,292.45,70.08,450.32,32.22,20.65,76.59
1301,631.22,62.83,484.01,26.32,19.57,85.17
1302,437.34,60.47,533.39,35.27,20.32,69.43
1304,434.76,66.45,544.51,36.38,18.9,75.95
1306,388.28,76.67,551.84,28.6,19.9,71.58
1311,363.68,71.59,531.11,27.87,21.15,76.02
1322,199.38,68.36,555.71,23.83,19.94,85.35
1338,486.9,67.43,452.14,40.04,19.91,74.16
1365,320.86,64.49,438.71,35.86,20.95,78.74
1368,545.23,65.35,453.78,39.7,20.68,88.32
1375,329.62,66.58,504.84,33.43,20.78,82.36
1386,365.7,63.03,462.7,43.26,21.91,72.69
1390,443.56,63.87,476.3,30.52,22.57,84.83
1405,637.29,68.65,452.1,33.07,17.21,77.36
1434,662.46,72.49,506.3,37.88,20.62,67.98
1444,435.05,65.46,473.12,35.22,20.07,71.23
1445,540.49,69.74,487.45,22.43,20.28,75.79
1466,464.31,66.1,541.09,33.06,20.88,78.56
1471,427.7,55.83,475.12,32.81,18.81,64.96
1491,319.99,74.53,471.02,23.78,18.98,77.22
1523,369.88,60.43,409.47,31.1,21.65,70.84
1530,507.07,64.43,383.05,32.03,20.36,66.91
1532,308.11,59.98,474.93,40.07,20.08,82.94
1539,513.61,70.69,617.69,27.3,18.57,88.57
1541,550.01,70.57,465.39,29.25,18.92,70.86
1545,499.83,70.32,520.22,41.79,18.64,81.64
1550,555.61,68.31,550.08,28.35,19.7,78.14
1554,504.99,65.37,465.79,34.53,19.35,76.54
1555,503.65,63.52,440.14,22.83,21.24,85.76
1596,273.34,72.53,574.86,36.91,17.51,77.58
1599,324.47,74.85,520.91,22.42,19.76,67.77
1610,718.36,73.7,497.35,30.16,16.34,85.74
1613,323.53,60.57,542.86,34.66,18.83,69.45
1618,344.62,67.98,529.18,28.78,18.78,88.49
1625,470.25,60.21,535.57,32.04,20.69,92.55
1627,422.35,70.75,473.18,40.21,19.94,76.02
1629,409.32,57.98,409.08,28.82,22.0,81.37
1644,631.22,69.84,531.46,31.99,19.51,85.11
1651,423.76,71.88,482.08,27.26,18.9,78.01
1694,434.23,70.15,503.77,35.48,17.1,85.16
1738,489.32,74.53,542.71,21.23,20.25,73.7
1774,331.27,75.34,540.21,22.36,17.62,80.63
1776,365.9,67.3,520.19,19.7,21.19,68.51
1777,291.88,71.98,499.05,35.74,25.01,76.04
1789,385.21,60.11,497.73,33.81,19.48,82.63
1800,414.2,70.32,527.53,33.0,20.75,83.35
1808,370.0,71.2,550.52,19.32,20.64,63.36
1822,480.03,74.39,494.21,29.09,20.91,74.77
1844,502.31,67.28,535.89,24.88,18.66,83.36
1849,408.26,70.45,512.47,23.57,16.84,87.88
1851,264.61,63.22,592.39,36.62,20.18,81.08
1853,364.6,72.56,506.07,32.08,20.36,91.63
1865,450.39,77.21,502.56,33.54,17.37,74.59
1869,574.06,64.26,530.61,33.09,22.04,83.44
1899,498.94,74.63,520.86,23.32,16.54,87.58
1904,447.59,75.91,518.58,30.63,16.3,66.0
1933,485.4,67.1,509.36,31.77,22.39,73.94
1957,262.12,65.89,518.61,29.87,20.73,82.53
1959,336.13,65.78,437.5,40.0,22.31,89.85
1970,385.63,73.91,480.58,24.46,21.38,78.84
1982,409.09,66.84,520.66,41.04,18.76,76.82
1997,388.64,70.22,463.39,38.4,20.81,84.57
2006,390.33,62.63,445.65,32.07,19.19,67.11
2020,335.52,65.2,452.55,32.68,18.52,71.32
2025,478.8,68.45,536.37,35.87,18.58,86.68
2027,503.72,62.9,470.02,36.37,17.87,79.66
2031,446.7,65.47,469.46,34.82,19.99,73.9
2032,443.22,68.87,541.97,33.6,16.27,92.0
2034,632.09,71.43,526.05,32.93,17.74,84.58
2042,485.54,70.46,533.57,36.23,16.46,70.43
2084,351.36,70.03,469.83,23.71,20.42,72.35
2102,389.35,63.37,497.83,27.65,19.21,77.37
2118,415.7,72.32,512.19,22.33,21.7,79.59
2125,512.27,66.7,492.2,34.67,21.45,87.1
2131,416.55,69.46,612.81,28.42,21.38,86.95
2132,555.58,76.75,583.69,36.48,18.68,89.08
2146,430.82,63.9,516.25,24.77,15.74,67.94
2148,415.99,65.52,543.38,18.3,19.39,93.01
2159,432.09,68.77,485.44,38.0,20.05,87.7
2163,307.63,64.95,517.95,36.09,20.34,76.98
2175,249.36,68.71,485.13,31.95,20.68,79.94
2184,553.71,75.23,442.34,24.65,20.4,74.74
2185,340.43,65.37,413.23,28.4,23.12,84.01
2205,459.07,71.47,529.58,31.54,17.05,70.77
2234,394.65,62.91,434.43,23.87,21.37,81.91
2236,245.41,61.43,478.05,41.01,20.39,84.34
2250,594.93,72.56,529.04,12.48,18.83,72.89
2265,481.28,65.09,559.51,36.96,20.19,83.49
2279,163.57,69.59,526.44,20.39,18.31,95.98
2290,503.75,77.37,474.27,15.85,20.49,62.77
2302,375.74,68.99,564.05,34.0,19.54,81.52
2303,427.95,79.68,506.01,17.62,18.85,80.02
2307,394.19,62.79,464.01,32.47,20.37,79.2
2315,490.89,71.59,455.26,26.9,20.05,73.32
2316,376.29,63.62,540.44,35.92,19.13,93.22
2327,502.42,67.89,515.07,40.43,20.65,92.37
2330,444.14,56.97,477.81,32.01,22.6,70.16
2334,502.02,63.42,484.97,41.51,20.29,78.25
2337,427.89,64.66,477.23,28.94,20.09,71.31
2345,477.88,66.9,447.31,39.25,22.2,80.95
2348,354.6,67.91,513.27,35.09,18.68,77.11
2350,413.84,68.16,487.06,29.68,22.29,81.57
2356,402.21,74.53,487.85,14.26,20.97,85.63
2369,348.91,69.48,474.41,26.7,18.75,74.56
2381,412.21,66.99,450.66,35.57,21.14,84.0
2388,420.14,63.12,455.05,32.25,19.46,71.66
2394,546.47,62.43,543.65,39.47,19.11,92.59
2417,381.69,58.15,541.78,32.38,19.76,82.19
2425,500.79,72.7,516.15,33.8,18.72,71.11
2427,379.44,65.6,418.81,35.94,20.36,71.46
2453,448.18,65.57,527.41,29.61,22.63,86.87
2486,491.38,65.32,462.8,25.01,18.39,74.46
2489,373.14,69.84,523.89,24.16,20.23,86.46
2532,567.61,65.65,528.53,35.92,22.25,95.92
2538,422.86,61.73,520.8,29.13,18.2,73.39
2565,451.83,67.48,534.03,30.66,22.23,74.85
2586,627.79,65.01,566.9,26.68,22.2,87.57
2593,375.93,61.9,548.63,30.63,20.58,88.23
2599,504.54,63.26,481.86,27.49,18.08,77.05
2604,479.95,60.77,546.51,23.79,20.82,71.91
2635,319.67,68.16,528.23,32.24,18.32,75.67
2640,388.62,71.19,546.13,25.34,21.17,91.4
2651,426.59,67.72,481.47,40.4,21.19,77.96
2661,554.9,69.42,473.89,35.11,20.34,80.15
2666,199.71,61.17,467.07,32.16,20.87,80.42
2670,517.17,65.36,423.97,33.22,20.91,70.39
2672,454.2,69.48,520.96,31.54,20.32,81.23
2680,545.51,57.34,458.18,29.52,20.72,75.8
2688,605.59,70.3,407.59,27.64,18.47,68.53
2692,589.48,73.97,439.6,33.68,16.48,78.06
2710,532.8,63.58,442.3,22.4,18.83,73.95
2739,546.79,71.3,561.73,19.42,18.16,79.99
2740,526.85,61.62,510.11,33.05,19.93,85.23
2745,422.92,71.43,507.32,29.88,21.02,70.16
2758,474.4,75.05,497.55,24.84,21.31,83.05
2792,328.46,63.55,514.94,38.28,21.03,77.96
2799,423.83,57.98,460.4,31.43,22.05,90.3
2810,618.58,66.57,523.58,35.48,19.91,82.5
2817,403.7,67.84,464.88,36.34,20.3,80.63
2822,390.59,68.09,495.62,25.76,18.31,73.83
2826,438.22,68.67,470.13,15.93,17.95,73.06
2829,406.22,69.39,505.64,24.34,16.67,75.05
2838,441.53,74.38,475.96,23.06,18.92,78.34
2841,532.62,65.1,455.93,40.78,20.58,76.57
2848,418.95,62.49,504.21,39.32,18.72,80.41
2893,422.72,66.0,459.05,32.46,20.32,77.76
2921,453.75,68.34,543.98,40.15,20.86,80.29
2923,475.81,65.94,482.14,25.42,18.59,81.07
2935,584.05,60.94,569.4,33.66,21.21,83.75
2937,362.01,71.72,548.54,44.72,19.96,91.66
2941,531.79,72.58,482.2,37.35,18.52,87.89
2971,460.32,67.28,496.99,26.42,18.25,85.11
2974,433.36,60.19,470.95,37.75,20.92,81.65
2982,431.82,65.6,511.4,32.57,21.02,83.76
2984,458.16,69.55,464.99,33.24,18.52,75.29
2989,334.14,55.69,463.69,37.25,20.88,77.74
2996,448.63,77.1,509.26,25.05,18.72,78.65
3002,361.23,62.12,465.57,31.52,20.52,77.1
3004,385.24,62.53,489.62,34.5,24.43,84.11
3007,473.41,60.54,476.42,22.85,20.08,80.22
3016,429.38,71.4,541.98,30.81,19.73,81.59
3027,344.49,61.88,477.89,31.25,22.97,82.81
3035,362.92,67.55,512.41,20.26,19.55,72.42
3074,412.99,64.54,478.54,36.7,19.38,92.78
3075,481.7,69.68,501.03,32.49,16.32,74.89
3076,537.86,67.83,436.3,32.67,20.66,79.64
3082,399.48,62.63,525.22,29.71,20.07,79.38
3098,462.32,65.0,495.63,27.84,20.3,81.85
3106,480.01,57.54,532.36,38.61,21.63,83.5
3131,327.43,64.59,482.56,38.95,22.17,94.7
3157,396.04,74.19,513.47,21.36,19.6,84.25
3165,393.73,69.32,546.46,30.84,22.58,81.76
3174,517.1,71.8,482.72,30.64,20.99,72.35
3182,377.36,54.71,435.13,26.2,21.7,81.31
3183,576.27,62.89,543.02,41.49,20.44,86.09
3191,369.8,65.61,483.21,41.24,20.17,75.2
3192,275.25,67.76,515.99,31.31,21.34,87.55
6,479.5,66.94,498.02,17.82,22.35,97.33
7,516.29,52.92,468.85,29.8,19.59,66.72
8,470.31,59.73,421.78,33.12,20.82,74.52
11,424.18,80.05,528.68,24.71,21.73,76.35
31,483.75,67.52,519.54,29.95,17.19,85.77
52,472.38,69.65,463.53,32.49,17.47,71.99
62,389.26,65.13,492.96,23.02,20.97,69.06
63,368.13,70.44,590.14,34.66,15.51,87.53
91,482.96,61.66,463.15,44.24,19.43,80.45
95,264.68,58.82,459.68,36.75,18.53,78.95
104,362.29,66.69,489.03,33.42,22.21,79.31
109,353.18,57.91,537.29,33.19,20.71,80.99
115,452.68,67.8,532.71,41.18,18.2,80.45
120,498.66,71.55,472.8,32.28,22.15,79.39
121,548.82,68.25,513.2,30.04,18.31,75.92
122,344.99,76.36,557.91,26.09,16.41,80.96
153,412.88,72.6,496.13,28.49,17.23,71.64
199,321.15,68.78,512.01,36.55,20.4,81.06
201,283.83,65.97,508.44,34.72,19.56,77.54
225,523.81,73.17,464.06,21.99,18.31,65.87
230,476.2,73.36,471.88,27.14,19.95,86.08
236,446.94,65.8,520.57,36.56,20.64,82.33
241,428.55,74.3,549.66,31.6,17.54,87.17
272,437.41,74.83,549.93,29.37,20.34,86.23
278,553.86,64.2,525.01,24.54,22.71,85.51
282,497.81,71.15,499.8,23.69,20.41,74.92
297,474.2,60.97,440.65,30.01,18.72,79.59
301,430.6,67.62,470.38,25.26,18.22,69.79
311,356.04,72.21,507.14,17.65,21.44,67.32
314,405.84,65.69,505.66,25.11,22.18,88.22
320,519.66,67.92,489.46,25.07,19.53,80.23
338,490.03,72.02,510.79,35.5,23.36,84.61
380,420.42,64.5,509.72,44.35,18.26,87.71
400,530.68,63.8,413.07,35.84,21.67,76.35
406,430.46,67.38,450.41,22.4,23.23,91.2
412,330.63,68.06,473.36,24.35,20.8,74.47
416,544.83,68.52,574.37,23.67,20.53,89.07
426,488.7,66.41,513.32,40.64,20.24,83.51
428,558.79,60.42,511.87,31.29,19.18,78.84
449,445.63,67.89,473.67,28.74,18.35,84.92
469,483.48,71.38,477.83,27.88,21.03,88.71
477,369.4,73.69,510.36,21.21,19.85,81.7
485,349.04,60.54,516.35,32.02,22.78,76.32
486,564.59,67.19,517.24,28.99,19.55,85.92
493,404.91,69.23,462.35,18.7,20.66,73.73
507,422.32,62.74,476.96,23.88,20.37,73.86
544,565.67,68.46,473.53,31.42,18.52,77.27
588,311.62,64.94,483.16,26.75,19.64,82.34
589,441.99,69.55,484.67,31.35,21.76,88.61
629,369.51,74.98,506.56,28.0,20.25,79.55
644,563.32,72.14,531.62,27.03,19.7,82.21
677,481.63,69.15,511.14,28.66,17.28,84.43
679,298.37,65.57,595.66,36.56,17.64,76.02
683,429.8,65.97,461.68,32.47,18.74,98.02
686,477.38,69.62,499.11,22.18,20.27,72.61
687,485.67,63.79,550.48,39.93,20.75,92.43
699,436.45,68.6,518.28,29.69,16.79,77.66
700,425.25,64.32,482.43,42.17,23.22,82.58
710,490.8,60.72,488.19,33.73,23.6,86.66
728,317.06,61.44,515.25,38.29,22.3,94.23
759,384.08,70.26,501.43,20.35,20.28,80.75
774,553.6,64.11,389.97,40.91,21.62,86.97
783,530.81,73.78,519.52,26.78,20.25,81.24
818,381.73,65.44,526.65,31.95,19.21,79.28
820,509.44,62.6,475.64,35.75,19.36,90.23
831,366.67,65.03,533.61,33.48,19.36,77.04
833,497.24,67.85,529.78,24.17,22.32,80.42
869,392.65,64.13,550.13,26.49,19.13,79.46
883,427.83,67.19,506.75,25.34,18.02,71.59
900,358.71,70.67,608.31,29.71,19.16,88.75
919,476.23,70.63,469.45,32.44,21.5,78.73
947,548.85,68.52,616.36,41.38,19.47,97.77
954,530.32,65.47,530.13,33.29,21.03,82.75
958,587.34,67.6,511.69,38.29,19.98,79.75
978,445.25,69.41,512.03,31.34,20.39,86.09
1004,416.87,65.63,543.55,41.77,21.34,83.29
1005,437.55,63.67,519.19,38.13,20.41,89.08
1040,427.61,71.44,526.31,32.77,20.06,88.67
1051,463.24,64.92,577.09,32.9,18.69,83.15
1054,349.16,63.19,524.19,42.92,18.02,84.92
1068,354.85,71.56,524.42,18.77,18.89,77.44
1087,460.76,72.68,500.09,17.34,20.44,90.83
1093,396.16,65.51,537.0,38.21,19.27,78.4
1118,445.47,64.08,516.55,31.88,19.41,83.32
1125,500.03,75.22,498.59,20.73,15.58,73.45
1130,277.3,67.17,531.38,33.93,19.93,73.05
1141,417.72,63.56,461.55,17.28,20.86,83.13
1170,531.86,70.14,540.98,25.87,20.62,79.99
1189,560.4,72.32,583.12,29.03,20.03,87.63
1226,517.51,65.92,502.16,39.49,17.76,70.21
1233,469.25,69.18,478.06,33.25,19.16,82.29
1243,493.02,71.54,454.19,32.05,23.65,89.9
1260,416.7,65.89,525.18,31.63,22.72,79.74
1270,474.07,65.14,528.56,41.54,21.51,90.49
1282,455.65,67.31,513.37,28.48,20.81,76.42
1286,483.08,64.03,431.68,30.0,20.64,70.57
1295,431.97,67.91,516.51,29.32,20.81,67.3
1340,330.62,65.96,517.07,35.85,21.02,77.35
1350,363.89,70.85,510.58,26.8,20.23,80.02
1382,408.17,62.36,549.03,28.42,18.35,78.08
1394,499.26,65.49,530.34,25.21,18.17,73.61
1395,416.75,68.67,534.37,29.24,19.12,74.96
1399,513.09,78.16,538.68,14.65,21.71,81.33
1406,516.93,64.02,447.12,39.03,18.97,84.5
1413,349.69,68.64,541.83,23.89,18.55,73.83
1433,304.78,64.14,500.0,29.43,20.49,76.14
1435,370.48,71.3,516.88,28.71,20.47,74.13
1449,648.59,65.7,523.71,35.35,16.83,74.66
1469,359.22,74.14,491.83,29.95,18.44,75.57
1470,408.65,68.56,459.41,27.83,18.47,69.53
1509,476.44,71.87,522.23,26.37,21.19,80.09
1538,518.52,71.39,547.45,25.47,17.73,84.47
1542,482.82,65.67,548.08,17.89,19.92,81.44
1544,251.64,70.09,522.01,35.76,19.59,78.44
1556,508.35,62.18,478.65,24.04,18.86,81.64
1558,354.79,72.69,531.67,32.1,19.65,77.39
1559,518.62,58.89,463.83,30.18,20.36,78.36
1571,386.87,75.24,544.52,27.45,17.99,79.69
1580,502.53,59.62,435.33,33.9,18.14,73.92
1584,551.52,68.14,490.94,31.3,19.33,74.13
1595,393.24,63.13,524.04,30.31,21.7,83.14
1607,365.32,59.9,497.57,37.29,21.67,83.7
1621,304.84,71.44,484.42,31.48,21.5,77.29
1626,507.96,61.54,489.23,31.88,21.31,76.41
1630,534.2,70.64,485.01,25.43,17.33,71.16
1658,476.04,66.95,503.81,25.21,22.25,80.24
1659,397.4,63.97,476.87,25.1,21.14,73.5
1664,436.06,74.96,493.37,27.17,18.29,79.3
1665,521.8,67.08,562.43,37.22,19.0,80.53
1668,375.05,73.39,504.46,21.36,20.0,76.73
1683,505.12,72.72,451.91,32.79,20.17,79.21
1687,479.93,65.7,450.78,28.92,19.17,79.24
1691,337.14,70.14,485.04,34.05,20.95,67.35
1696,427.22,64.27,465.64,27.53,20.91,72.04
1708,506.2,61.44,532.77,32.53,20.47,83.99
1788,465.72,68.46,465.05,33.83,18.57,73.22
1810,531.43,72.52,481.5,29.03,17.94,74.36
