ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos,RECOMMENDATION_1,CONFIDENCE_1,RECOMMENDATION_2,CONFIDENCE_2,RECOMMENDATION_3,CONFIDENCE_3
97443.0,33.806,8789.845,SE,1.0,T,T,T,T,F,F,F,F,T,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
97455.0,38.691,7169.559,S,0.0,T,T,T,T,T,T,F,F,F,F,F,T,T,T,T,T,F,F,F,T,Emprestimo _consignado,0.956882255389718,,,,
97470.0,29.975,5762.946,SE,0.0,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
97482.0,28.76,6219.931,NE,0.0,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
97487.0,37.185,6469.267,NE,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,T,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97497.0,25.796,6445.355,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,,,,,,
97507.0,51.759,5937.426,SE,1.0,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,T,T,F,T,Emprestimo _viagem,0.8890649762282092,Investimento CDB,0.8890649762282092,,
97527.0,73.758,8820.217,SE,1.0,F,F,F,F,T,F,F,T,T,F,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.9198218262806236,Investimento LCI,0.9198218262806236,,
97530.0,33.56,7197.554,NE,0.0,T,T,T,T,F,F,T,F,T,F,T,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
97543.0,37.215,8476.245,NE,0.0,F,T,T,F,F,F,F,F,F,F,F,F,T,T,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
97548.0,26.005,7842.336,CO,1.0,F,F,F,F,T,F,F,F,F,T,F,F,T,F,F,F,F,F,T,F,,,,,,
97553.0,33.765,7772.512,SE,1.0,F,T,F,F,F,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,,,,,,
97575.0,35.501,5933.731,S,0.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
97577.0,37.374,7729.253,NE,0.0,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
97580.0,52.461,6534.128,SE,0.0,F,F,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
97589.0,33.905,7400.107,N,1.0,F,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,T,F,,,,,,
97589.0,33.905,7400.107,N,1.0,F,F,F,F,F,F,T,F,F,T,T,F,T,T,F,F,F,F,T,F,,,,,,
97589.0,32.908,7222.531,S,1.0,F,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,T,F,,,,,,
97589.0,32.908,7222.531,S,1.0,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,T,F,,,,,,
97589.0,32.908,7222.531,S,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
97589.0,33.905,7400.107,N,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
97589.0,32.908,7222.531,S,1.0,F,F,F,F,F,F,T,F,F,T,T,F,T,T,F,F,F,F,T,F,,,,,,
97589.0,33.905,7400.107,N,1.0,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,T,F,,,,,,
97603.0,41.463,7362.214,CO,0.0,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,T,F,,,,,,
97604.0,45.801,6858.152,CO,1.0,F,F,F,F,T,F,F,T,T,T,T,F,F,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.9198218262806236,Investimento LCI,0.9198218262806236,,
97609.0,39.451,8025.972,N,0.0,F,F,F,T,F,F,F,F,F,F,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
97626.0,26.843,8812.069,S,1.0,F,F,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
97634.0,28.707,6579.086,S,1.0,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,,,,,,
97637.0,40.886,7545.382,NE,1.0,F,F,F,F,F,T,F,T,T,T,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.9205052005943536,Investimento LCI,0.9205052005943536,,
97638.0,30.341,7954.966,N,1.0,F,T,F,F,F,T,F,T,F,F,F,F,F,F,F,T,F,T,F,T,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
97640.0,29.48,6161.806,SE,1.0,F,F,F,T,F,F,T,F,F,T,F,T,F,F,F,F,F,F,T,F,,,,,,
97648.0,45.296,7775.496,SE,1.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
97674.0,35.51,6773.692,CO,1.0,F,T,F,F,F,T,T,F,F,T,F,F,F,T,F,F,F,F,F,T,Investimento CDB,0.8653122648607976,Investimento Fundos_cambiais,0.8653122648607976,,
97678.0,34.284,8752.63,SE,1.0,F,F,F,F,T,T,T,F,F,F,T,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
97684.0,18.759,7187.335,NE,1.0,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8361650485436893,,,,
97687.0,50.307,7044.799,SE,0.0,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,T,F,F,,,,,,
97696.0,21.263,7190.516,SE,0.0,T,T,T,T,F,F,T,F,F,F,F,F,T,T,F,F,F,T,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
97698.0,18.383,8204.278,SE,1.0,T,T,T,T,T,F,F,F,F,F,T,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
97702.0,54.657,7018.458,SE,1.0,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,,,,,,
97704.0,30.512,7778.22,NE,1.0,F,F,F,F,F,T,F,F,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
97709.0,19.642,7674.948,S,1.0,F,F,F,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97710.0,21.361,9029.299,NE,0.0,F,T,F,F,T,T,T,T,T,T,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
97720.0,18.415,6017.467,NE,1.0,T,T,T,T,T,T,F,T,F,F,F,T,T,T,T,T,F,F,T,T,Emprestimo _consignado,0.956882255389718,,,,
97728.0,65.217,8089.046,N,0.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97732.0,19.5,8825.942,CO,0.0,F,T,F,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,T,seguro auto,0.897887323943662,seguro vida PF,0.897887323943662,,
97739.0,42.227,7591.49,SE,0.0,F,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
97741.0,30.275,7413.832,NE,0.0,F,F,F,F,F,F,F,F,T,T,F,F,T,F,F,T,F,F,F,F,,,,,,
97759.0,21.19,8127.087,SE,1.0,F,F,F,F,F,F,T,F,T,T,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
97780.0,37.712,8417.403,SE,0.0,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
97780.0,37.712,8417.403,SE,0.0,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
97780.0,44.645,8469.459,CO,1.0,F,F,F,T,T,F,F,T,T,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.9198218262806236,Investimento LCI,0.9198218262806236,,
97780.0,44.645,8469.459,CO,1.0,F,F,F,T,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
97780.0,44.645,8469.459,CO,1.0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
97780.0,44.645,8469.459,CO,1.0,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
97780.0,37.712,8417.403,SE,0.0,T,T,T,T,T,F,F,T,T,F,F,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
97780.0,37.712,8417.403,SE,0.0,T,T,T,T,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
97796.0,41.189,8286.007,SE,1.0,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,T,Investimento CDB,0.8190309398715704,,,,
97801.0,29.777,7559.822,SE,1.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
97805.0,22.128,6674.36,SE,1.0,T,T,T,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
97828.0,31.216,6541.568,S,1.0,F,T,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,T,T,F,Investimento LCI,0.8165728077232502,,,,
97837.0,50.392,8309.079,N,1.0,F,T,F,F,T,T,T,T,T,T,T,F,T,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97854.0,26.905,7976.956,SE,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97860.0,42.408,7454.018,NE,0.0,F,F,F,T,T,T,T,T,F,F,T,T,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
97863.0,48.423,8673.352,NE,0.0,T,T,T,T,F,F,F,F,T,F,T,F,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
97867.0,27.26,7930.313,SE,1.0,F,F,F,F,T,F,F,F,F,F,T,F,T,F,F,F,F,T,F,F,,,,,,
97879.0,41.552,7483.007,NE,0.0,F,F,F,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,,,,,,
97886.0,24.446,6774.985,NE,0.0,F,F,F,F,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,,,,,,
97897.0,41.136,7096.556,NE,1.0,F,F,F,F,T,F,F,F,T,F,T,T,T,F,F,F,F,F,T,F,Investimento LCI,0.8165728077232502,,,,
97915.0,45.238,8569.317,NE,0.0,F,F,F,F,T,T,T,T,T,T,T,F,T,F,F,T,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97920.0,35.507,8903.568,CO,0.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento LCI,0.8165728077232502,,,,
97924.0,61.792,5355.904,CO,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97925.0,31.506,8812.567,SE,1.0,F,F,F,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento LCA,0.8377281947261663,Investimento LCI,0.8377281947261663,,
97928.0,40.676,7477.14,SE,1.0,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8018348623853211,Investimento LCI,0.8018348623853211,,
97945.0,37.126,9425.445,NE,1.0,F,F,F,F,T,F,T,F,T,F,F,F,T,F,F,T,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
97975.0,26.428,7465.365,S,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,T,F,F,Emprestimo _consignado,0.956882255389718,,,,
97976.0,18.649,8177.073,SE,1.0,T,T,T,T,F,T,F,F,T,T,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
97977.0,31.373,8201.43,N,0.0,F,T,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,T,F,,,,,,
97995.0,40.614,8704.767,NE,1.0,F,F,F,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98018.0,23.52,6799.424,S,0.0,F,T,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,seguro auto,0.8934280639431617,seguro vida PF,0.8934280639431617,,
98037.0,60.016,7852.444,CO,1.0,F,F,F,F,T,T,T,T,T,F,F,T,T,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98041.0,32.868,8227.698,CO,1.0,T,F,F,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98049.0,36.064,7593.424,SE,1.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98068.0,49.639,7399.96,NE,1.0,F,F,F,T,T,T,F,F,T,F,F,F,T,F,F,F,F,T,F,F,Investimento LCA,0.8377281947261663,Investimento LCI,0.8377281947261663,,
98092.0,31.234,5417.246,SE,1.0,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,F,,,,,,
98094.0,59.635,7904.748,CO,0.0,T,T,T,T,F,F,F,T,F,F,T,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
98097.0,28.423,6153.489,CO,1.0,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,T,Investimento CDB,0.8653122648607976,Investimento Fundos_cambiais,0.8653122648607976,,
98143.0,43.886,7476.869,CO,0.0,F,F,F,F,T,T,T,T,T,T,T,F,F,T,F,F,F,T,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98157.0,41.027,7104.163,S,1.0,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,T,F,,,,,,
98159.0,39.295,7080.246,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,,,,,,
98167.0,37.233,7828.287,N,1.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,T,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98168.0,44.141,7354.518,SE,1.0,T,T,T,T,F,F,F,F,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
98178.0,58.239,5753.017,SE,1.0,F,T,F,F,F,F,T,T,F,T,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
98185.0,48.304,7334.959,S,1.0,F,F,F,T,F,T,F,F,F,F,T,F,F,T,F,F,F,F,F,T,Investimento CDB,0.8190309398715704,,,,
98192.0,42.99,7201.651,N,0.0,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,T,F,F,T,F,,,,,,
98195.0,62.634,7716.705,NE,1.0,F,F,F,F,T,F,F,F,F,T,F,F,T,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8261494252873564,Investimento LCI,0.8261494252873564,,
98200.0,42.094,7524.409,SE,0.0,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
98203.0,30.925,7686.041,NE,0.0,F,F,F,F,F,F,T,F,F,F,T,F,F,F,T,F,F,F,T,F,,,,,,
98205.0,20.585,22311.0,NE,1.0,F,T,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
98206.0,36.452,8999.933,CO,1.0,T,T,T,T,F,T,T,F,F,F,T,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
98231.0,45.561,7083.814,SE,1.0,F,T,F,F,T,T,T,F,F,T,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
98236.0,43.871,7887.024,N,0.0,T,F,F,F,F,T,T,F,F,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.9225634178905207,,,,
98248.0,30.841,9488.43,NE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
98254.0,22.759,7223.427,SE,0.0,T,T,T,T,F,T,F,F,F,T,T,T,T,T,T,T,F,F,T,T,Emprestimo _consignado,0.956882255389718,,,,
98258.0,42.71,7188.209,CO,1.0,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9608404966571156,seguro auto,0.9608404966571156,,
98275.0,46.667,7815.01,SE,0.0,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98281.0,42.413,8972.962,SE,1.0,T,T,T,T,F,T,F,F,F,F,T,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
98291.0,47.898,8054.51,S,1.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8261494252873564,Investimento LCI,0.8261494252873564,,
98296.0,57.978,5340.952,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,T,F,,,,,,
98302.0,19.261,6104.782,N,0.0,T,T,T,T,F,T,F,F,F,F,F,F,T,T,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
98316.0,47.605,7231.682,SE,1.0,F,F,F,F,T,F,F,T,F,F,T,T,F,T,F,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
98316.0,70.502,8322.701,SE,0.0,F,F,F,T,T,F,F,T,F,F,T,F,T,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8018348623853211,Investimento LCI,0.8018348623853211,,
98316.0,47.605,7231.682,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
98316.0,70.502,8322.701,SE,0.0,F,F,F,T,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
98316.0,47.605,7231.682,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,T,F,T,F,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
98316.0,70.502,8322.701,SE,0.0,F,F,F,T,T,F,F,T,F,F,T,T,F,T,F,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
98316.0,47.605,7231.682,SE,1.0,F,F,F,F,T,F,F,T,F,F,T,F,T,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8018348623853211,Investimento LCI,0.8018348623853211,,
98316.0,70.502,8322.701,SE,0.0,F,F,F,T,F,F,F,F,T,F,F,T,F,T,F,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
98319.0,31.87,7835.168,SE,1.0,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
98329.0,42.904,6937.672,CO,1.0,T,T,T,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,T,Seguro Residencial,0.9608404966571156,seguro auto,0.9608404966571156,,
98351.0,65.135,7846.17,SE,0.0,T,F,F,F,F,F,T,F,T,F,F,F,F,T,F,F,F,F,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
98363.0,35.85,7297.158,SE,0.0,F,F,F,F,F,T,F,F,T,T,F,F,T,F,F,F,F,F,F,F,,,,,,
98367.0,25.439,7456.037,CO,1.0,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
98383.0,46.392,8247.242,CO,0.0,T,T,T,T,T,T,F,F,F,T,F,F,T,F,F,T,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
98383.0,23.464,5444.375,SE,0.0,F,F,F,F,F,T,F,F,F,T,F,F,T,F,F,T,F,F,F,F,,,,,,
98383.0,46.392,8247.242,CO,0.0,T,T,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
98383.0,46.392,8247.242,CO,0.0,T,T,T,T,F,T,F,F,F,T,F,F,T,F,F,T,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
98383.0,23.464,5444.375,SE,0.0,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,,,,,,
98383.0,46.392,8247.242,CO,0.0,T,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
98383.0,23.464,5444.375,SE,0.0,F,F,F,F,T,T,F,F,F,T,F,F,T,F,F,T,F,F,F,F,Investimento LCI,0.8692748091603053,,,,
98383.0,23.464,5444.375,SE,0.0,F,F,F,F,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,Investimento LCI,0.8692748091603053,,,,
98402.0,50.406,5974.047,SE,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
98414.0,39.779,6230.691,SE,1.0,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
98425.0,36.108,6724.093,S,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
98446.0,30.622,6750.533,CO,0.0,T,T,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
98457.0,22.762,7314.957,NE,0.0,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
98459.0,18.266,9311.576,NE,1.0,F,F,F,F,T,T,F,T,T,F,F,F,T,F,F,F,F,F,T,F,Investimento LCA,0.8377281947261663,Investimento LCI,0.8377281947261663,,
98505.0,44.004,7519.181,SE,0.0,T,T,T,T,T,F,T,F,F,F,F,F,T,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
98517.0,66.424,7647.948,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,,,,,,
98522.0,64.794,7496.124,SE,0.0,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,,,,,,
98536.0,47.488,7255.538,SE,1.0,T,T,T,T,T,T,T,T,T,T,T,F,T,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98541.0,54.026,7451.389,S,1.0,F,F,F,F,T,T,T,F,F,F,F,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
98542.0,48.232,7842.863,SE,0.0,F,F,T,F,F,F,F,F,F,T,T,F,F,F,F,F,T,F,F,T,Emprestimo _viagem,0.8890649762282092,Investimento CDB,0.8890649762282092,,
98545.0,59.045,7725.076,SE,1.0,F,F,F,F,T,F,T,F,T,F,F,T,T,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98561.0,36.758,7666.215,N,0.0,F,F,F,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98562.0,51.483,8289.289,S,0.0,T,F,F,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98565.0,44.615,6759.777,SE,0.0,T,T,T,T,F,F,F,F,F,T,F,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
98568.0,31.489,8324.143,SE,1.0,F,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,T,F,F,,,,,,
98572.0,45.636,7256.284,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
98579.0,35.681,7951.149,CO,0.0,F,F,F,F,F,F,T,F,T,F,T,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
98582.0,37.745,6799.016,S,0.0,F,F,F,T,T,F,F,F,T,F,T,F,F,F,F,F,F,T,F,F,,,,,,
98584.0,30.532,7686.08,SE,0.0,F,F,F,F,F,T,F,T,T,F,F,F,F,T,F,F,F,T,F,F,Investimento Fundos_cambiais,0.9205052005943536,Investimento LCI,0.9205052005943536,,
98593.0,24.486,7175.17,SE,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
98608.0,53.691,9356.44,S,1.0,F,T,F,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98622.0,79.519,6451.647,CO,1.0,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9359649122807018,seguro vida PF,0.9359649122807018,,
98642.0,38.503,7399.225,SE,1.0,F,F,F,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.9205052005943536,Investimento LCI,0.9205052005943536,,
98646.0,22.971,7899.843,SE,1.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
98652.0,35.219,8049.46,SE,0.0,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
98687.0,29.354,6950.795,SE,0.0,T,T,T,T,F,F,T,F,F,T,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
98693.0,20.632,8473.389,SE,0.0,T,T,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
98705.0,56.209,7628.699,S,1.0,T,T,T,T,F,F,T,T,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
